id,name,lat,lng,vicinity,kecamatan,kabupaten,rating,user_ratings_total,price,jenis_sepakbola,jenis_badminton,jenis_tenis,jenis_voli,jenis_futsal,jenis_basket,fasilitas_wifi,fasilitas_parkir_motor,fasilitas_parkir_mobil,fasilitas_wc,fasilitas_kantin,fasilitas_mushola
S134,Lapangan Warak,-7.7217739,110.3344561,"78HM+7QW, Warak Kidul, Sumberadi, Kabupaten Sleman",Sumberadi,Sleman,4.4,420,62000,1,0,0,0,0,0,0,1,1,1,1,1
S53,Lapangan Sepak Bola Getas,-7.7338548,110.3408506,"Jl. Kebon Agung, Area Sawah, Tlogoadi, Kabupaten Sleman",Tlogoadi,Sleman,4.1,24,60000,1,0,0,0,0,0,0,1,0,0,0,0
S655,Jb  Mini Soccer,-7.744657,110.350945,"7942+5FC, Jl. Ringroad Barat Jalan Kronggohan, Area Sawah, Trihanggo, Kabupaten Sleman",Trihanggo,Sleman,3.9,33,68000,1,0,0,0,0,0,0,1,0,0,0,0
S11,Lapangan Pandowoharjo,-7.7023984,110.3637171,"79X7+2FW, Jl. Pendowoharjo, Niron, Pandowoharjo, Kabupaten Sleman",Pandowoharjo,Sleman,4.4,315,60000,1,0,0,0,0,0,0,1,1,1,1,1
T644,Lapangan Tenis Pemkab Sleman,-7.7206194,110.3577777,"79H5+P4R, Jl. KRT Pringgodiningrat, Jaran, Tridadi, Kabupaten Sleman",Tridadi,Sleman,4.3,124,74000,0,0,1,0,0,0,1,1,1,1,1,0
S892,Lapangan Csc Caturharjo,-7.6841541,110.3221489,"888C+8VJ, Ngaglik, Ngagglik, Caturharjo, Kabupaten Sleman",Caturharjo,Sleman,4.3,39,57000,1,0,0,0,0,0,0,1,0,0,0,0
S244,Lapangan Gimberan,-7.6319899,110.3455592,"989W+663, Gimberan, Donojayan, Merdikorejo, Kabupaten Sleman",Merdikorejo,Sleman,3.8,36,55000,1,0,0,0,0,0,0,1,0,0,0,0
S935,Lapangan Baratan,-7.6592816,110.4037977,"8CR3+7GM, Jl. Pakem - Turi, Nepen, Candibinangun, Kabupaten Sleman",Candibinangun,Sleman,4.3,456,62000,1,0,0,0,0,0,1,1,1,0,1,0
S689,Lapangan Donokerto,-7.6536249,110.3763686,"89WG+HG5, Turi, Donokerto, Kabupaten Sleman",Donokerto,Sleman,4.3,105,55000,1,0,0,0,0,0,0,1,1,1,1,0
S117,Lapangan Sumedang Purwotama Purwobinangun Pakem,-7.6688267,110.3926155,"Glondong, Purwobinangun, Sleman Regency",Purwobinangun,Sleman,4.4,50,55000,1,0,0,0,0,0,0,1,1,0,1,0
S446,Lapangan Punthuk,-7.6369625,110.3735296,"997F+6C6, Becici, Wono Kerto, Kabupaten Sleman",Wono Kerto,Sleman,4.1,105,57000,1,0,0,0,0,0,0,1,1,0,1,0
V864,Volly Ball Fields Kadilobo,-7.6694611,110.3850269,"89JP+626, Kadilobo, Purwobinangun, Kabupaten Sleman",Purwobinangun,Sleman,4,20,42000,0,0,0,1,0,0,0,1,0,0,0,0
V466,Lapangan Volley Dusun Kenaruhan,-7.6614424,110.360811,"89Q6+C8G, Kenaruhan, Donokerto, Kabupaten Sleman",Donokerto,Sleman,4.2,27,40000,0,0,0,1,0,0,0,1,0,0,0,0
S181,Lapangan Panti Asih,-7.6299203,110.4237145,"Purworejo, Hargobinangun, Sleman Regency",Hargobinangun,Sleman,4.3,61,68000,1,0,0,0,0,0,0,1,1,0,1,0
S981,Kepuharjo Sport Center Ksc,-7.627295,110.4466734,"Huntap Pagerjurang Selatan Merapi Golf, Pager Jurang, Kepuharjo, Kabupaten Sleman",Kepuharjo,Sleman,4.7,156,68000,1,0,0,0,0,0,0,1,1,0,1,1
S666,Gelora Hargobinangun,-7.6021421,110.4227766,"9CXF+44R, Kaliurang Barat, Kaliurang, Hargobinangun, Kabupaten Sleman",Hargobinangun,Sleman,4.8,4,65000,1,0,0,0,0,0,0,1,0,0,0,0
S271,Lapangan Mini Soccer Kepuharjo,-7.6271688,110.4468076,"9CFW+4PM, Pager Jurang, Kepuharjo, Kabupaten Sleman",Kepuharjo,Sleman,4.6,10,65000,1,0,0,0,0,0,0,1,0,0,0,0
T756,Lapangan Tenis Sumber Baru,-7.5954785,110.4300099,"CC3J+R22, Kaliurang, Hargobinangun, Kabupaten Sleman",Hargobinangun,Sleman,4.9,19,68000,0,0,1,0,0,0,0,1,1,1,1,0
S302,Lapangan Jetis,-7.6664181,110.4627033,"8FM7+C3P, Jetis, Argomulyo, Kabupaten Sleman",Argomulyo,Sleman,4.5,80,68000,1,0,0,0,0,0,0,1,1,0,1,0
S153,Lapangan Kecemen,-7.6797502,110.4933264,"8FCV+38W, Dusun II, Kecemen, Kabupaten Klaten",Kecemen,Klaten,4.1,30,65000,1,0,0,0,0,0,0,1,0,0,0,0
S404,Lapangan Desa Talun,-7.6486015,110.4933945,"9F2V+H92, Jl.macan kumbang, Ngemplak, Talun, Kabupaten Klaten",Talun,Klaten,4.7,6,65000,1,0,0,0,0,0,0,1,0,0,0,0
V351,Lapangan Scivo,-7.6858195,110.4513671,"8F72+MGH, Balong, Bimomartani, Kabupaten Sleman",Bimomartani,Sleman,4.7,15,40000,0,0,0,1,0,0,0,1,0,0,0,0
F831,Smapta Futsal,-7.749909,110.229228,"Sembuhan lor rt02 rw11, Sembuhan Lor, Sendangmulyo, Kabupaten Sleman",Sendangmulyo,Sleman,4.7,81,65000,0,0,0,0,1,0,0,1,0,1,1,0
F50,Futsal Karanganjir,-7.7655474,110.225857,"66MG+Q94, Karangan Jir, Sumberarum, Kabupaten Sleman",Sumberarum,Sleman,4.2,44,55000,0,0,0,0,1,0,0,1,0,1,0,0
F590,Sholahudin Futsal,-7.778786,110.2736834,"67CF+FFM, Area Sawah, Sumbersari, Kabupaten Sleman",Sumbersari,Sleman,4.1,129,70000,0,0,0,0,1,0,1,1,1,1,1,1
F306,Jambumarong Futsalland,-7.771881,110.2465994,"66HW+6JX, Kaliduren 3, Sumberagung, Sleman Regency",Sumberagung,Sleman,4.3,3,48000,0,0,0,0,1,0,0,1,0,0,0,0
F310,Lapangan Futsal Aneka,-7.7874375,110.2752055,"Dusun Menulis, RT.05/RW.17, Menulis, Sumbersari, Kabupaten Sleman",Sumbersari,Sleman,4.4,331,70000,0,0,0,0,1,0,1,1,1,1,1,1
F815,Paragon Futsal,-7.7773101,110.3413412,"Jl. Kabupaten No.KM.0,5, Area Sawah, Nogotirto, Kabupaten Sleman",Nogotirto,Sleman,4.2,1033,78000,0,0,0,0,1,0,1,1,1,1,1,1
F264,Golden Goal Futsal,-7.7574319,110.3747812,"69RF+XQH, Jl. Pogung Raya No.172, Pogung Baru, Sinduadi, Mlati, Jl. Pogung Raya No.B8, Pogung Kidul, Sinduadi, Kabupaten Sleman",Sinduadi,Sleman,4.2,805,78000,0,0,0,0,1,0,1,1,1,1,1,1
F444,Anfield Futsal,-7.7651639,110.4057203,"Jl. Perumnas No.03, Ngropoh, Condongcatur, Kabupaten Sleman",Condongcatur,Sleman,3.6,60,55000,0,0,0,0,1,0,0,1,0,1,0,0
F171,Goeboex Futsal,-7.7726411,110.4050922,"6CG4+W2W, Jl. Perumnas, Kledokan, Caturtunggal, Kabupaten Sleman",Caturtunggal,Sleman,4.3,243,68000,0,0,0,0,1,0,1,1,1,1,1,1
F603,Forza Futsal,-7.7689527,110.4085807,"JL. Seturan Raya, No. 12, Caturtunggal, Depok, Kledokan, Caturtunggal, Kabupaten Sleman",Caturtunggal,Sleman,4.2,786,75000,0,0,0,0,1,0,1,1,1,1,1,1
F914,Planet Futsal,-7.7600224,110.4083219,"Jl. Ring Road Utara No.168, Ngringin, Condongcatur, Kabupaten Sleman",Condongcatur,Sleman,4.4,855,78000,0,0,0,0,1,0,1,1,1,1,1,1
F662,Pelle Futsal,-7.7797446,110.415061,"Jl. Babarsari, Janti, Caturtunggal, Kabupaten Sleman",Caturtunggal,Sleman,4.4,589,75000,0,0,0,0,1,0,1,1,1,1,1,1
F116,Telaga Futsal,-7.7716149,110.4051394,"6CH4+83W, Jl. Perumnas, Dabag, Condongcatur, Kabupaten Sleman",Condongcatur,Sleman,4.4,1949,80000,0,0,0,0,1,0,1,1,1,1,1,1
F740,Telaga Futsal,-7.752071,110.4054539,"Jl. Gempol Raya, Gempol, Condongcatur, Kabupaten Sleman",Condongcatur,Sleman,4.4,937,78000,0,0,0,0,1,0,1,1,1,1,1,1
F28,Jakal  Futsal,-7.7400116,110.3921787,"Kaliurang St No.7,7, Ngabean Kulon, Sinduharjo, Sleman Regency",Sinduharjo,Sleman,4.2,1755,80000,0,0,0,0,1,0,1,1,1,1,1,1
F160,Futsal Field Uin,-7.7862513,110.3965881,"Jl. Timoho No.64C, Papringan, Caturtunggal, Kabupaten Sleman",Caturtunggal,Sleman,4.6,194,68000,0,0,0,0,1,0,1,1,1,1,1,1
F165,Rubic Futsal And Sport,-7.7644936,110.4032139,"6CP3+674, Jl. Wahid Hasyim, Ngropoh, Condongcatur, Kabupaten Sleman",Condongcatur,Sleman,5,15,50000,0,0,0,0,1,0,0,1,0,0,0,0
F667,Selma Sport,-7.7678804,110.3996671,"Jl. Selokan Mataram No.29, Dabag, Condongcatur, Kabupaten Sleman",Condongcatur,Sleman,4.1,82,55000,0,0,0,0,1,0,0,1,0,1,0,0
F388,Sport Academy Yogyakarta Futsal  Basketball Court,-7.776039,110.4117675,"6CF6+JP7, Jl. Sembada, Kledokan, Caturtunggal, Kabupaten Sleman",Caturtunggal,Sleman,4.3,682,78000,0,0,0,0,1,0,1,1,1,1,1,1
F734,Futsal Rame Raes,-7.7749581,110.3984027,"69GX+296, Pringwulung, Condongcatur, Sleman Regency",Condongcatur,Sleman,4,27,50000,0,0,0,0,1,0,0,1,0,0,0,0
F489,Lapangan Denokan,-7.7548041,110.4311287,"6CWJ+3FC, Denokan, Maguwoharjo, Kabupaten Sleman",Maguwoharjo,Sleman,5,1,48000,0,0,0,0,1,0,0,1,0,0,0,0
F456,XTra Futsal,-7.7344269,110.4500986,"7F82+62H, Sambiroto, Purwomartani, Kabupaten Sleman",Purwomartani,Sleman,4.1,89,50000,0,0,0,0,1,0,0,1,0,1,0,0
F266,Futsal Ziddan,-7.7121953,110.4484133,"7CQX+49C, Jalan Raya Kemasan - Jangkang, Kemasan, Widodomartani, Ngemplak, Area Sawah, Widodomartani, Kabupaten Sleman",Widodomartani,Sleman,4.5,30,50000,0,0,0,0,1,0,0,1,0,0,0,0
F754,Lapangan Gelora Futsal Yogyakarta,-7.7278175,110.4221374,"Ds. Sambirejo, Kel. Wedomartani, Kec. Ngemplak, Karanganyar, Wedomartani, Kabupaten Sleman",Wedomartani,Sleman,4.4,364,70000,0,0,0,0,1,0,1,1,1,1,1,1
F146,Futsalan Lodadi,-7.6858756,110.4183555,"8C79+J8X, Gg. Puntodewo, Lodadi, Umbulmartani, Kabupaten Sleman",Umbulmartani,Sleman,5,1,48000,0,0,0,0,1,0,0,1,0,0,0,0
F73,Sport Center,-7.6852532,110.4178528,"8C79+V4X, Ngemplak, Umbulmartani, Kabupaten Sleman",Umbulmartani,Sleman,5,3,48000,0,0,0,0,1,0,0,1,0,0,0,0
F221,Meteor Futsal Court And Bilyard,-7.7009049,110.4148581,"Sardonoharjo, Jl. Kaliurang No.Km. 13, Candi Karang, Sinduharjo, Kabupaten Sleman",Sinduharjo,Sleman,4.4,664,75000,0,0,0,0,1,0,1,1,1,1,1,1
F587,Istora Futsal,-7.67972,110.414226,"Jalan Kaliurang km 15 Kopatan Umbulmartani Ngemplak, Kopatan, Umbulmartani, Kabupaten Sleman",Umbulmartani,Sleman,4.4,190,65000,0,0,0,0,1,0,1,1,1,1,1,1
F937,Futsal Plaosan,-7.7212185,110.3471081,"78HW+GRX, Plaosan, Tlogoadi, Kabupaten Sleman",Tlogoadi,Sleman,4.4,95,55000,0,0,0,0,1,0,0,1,0,1,1,0
F97,Bejo Futsal Sleman,-7.7212011,110.3470344,"Plaosan, Tlogoadi, Sleman Regency",Tlogoadi,Sleman,4.9,291,65000,0,0,0,0,1,0,1,1,1,1,1,1
F334,Gor Pandawa Sakti ,-7.7028705,110.3649207,"79W7+VX3, Niron, Pandowoharjo, Kabupaten Sleman",Pandowoharjo,Sleman,4.2,22,50000,0,0,0,0,1,0,0,1,0,0,0,0
F782,Margorejo Futsal,-7.6640467,110.3306707,"88PJ+97W, Jl. Magelang - Yogyakarta, Ngebong, Margorejo, Kabupaten Sleman",Margorejo,Sleman,4,161,65000,0,0,0,0,1,0,1,1,1,1,1,1
C834,Gor Finarsih Jaya Raya Satria,-7.7541254,110.2635557,"67W7+8CV, Jetis, Kaliurang, Sumberagung, Kabupaten Sleman",Sumberagung,Sleman,4.8,99,50000,0,1,0,0,0,0,1,1,1,1,1,1
C694,Pb Taruna,-7.7605496,110.2679418,"67Q9+Q5P, bletuk, Sangonan, Sidorejo, Kabupaten Sleman",Sidorejo,Sleman,4.6,39,45000,0,1,0,0,0,0,0,1,0,1,1,0
C202,Lapangan Rejosari,-7.7294323,110.2426903,"76CV+63G, Ngoro Oro, Plombangan, Sendangagung, Kabupaten Sleman",Sendangagung,Sleman,4.4,14,35000,0,1,0,0,0,0,0,1,0,0,0,0
C155,Lap Badminton Jonggrangan,-7.7069157,110.329698,"78VH+6VP, Jonggrangan, Jumeneng Lor, Sumberadi, Kabupaten Sleman",Sumberadi,Sleman,4.4,30,40000,0,1,0,0,0,0,0,1,0,1,1,1
C599,LapBandminton PbGancahanesia,-7.7854311,110.3012196,"6872+RFH, Gancakan Wetan, Sidomulyo, Sleman Regency",Sidomulyo,Sleman,5,1,30000,0,1,0,0,0,0,0,1,0,0,0,0
C897,Lapangan Pb Ganesa Gancahan,-7.7855198,110.3011884,"6872+QFW, Gancakan Wetan, Sidomulyo, Sleman Regency",Sidomulyo,Sleman,5,2,30000,0,1,0,0,0,0,0,1,0,0,0,0
C814,Tajen Sports Field,-7.7615306,110.3141787,"68Q7+9MM, Ngrenak Kidul, Sidomoyo, Sleman Regency",Sidomoyo,Sleman,4.2,22,38000,0,1,0,0,0,0,0,1,0,0,0,0
C536,Gor Bulutangkis Pamungkas Cokrobedog Sidoarum,-7.7797816,110.324367,"Jl. Kantil 11 cokrobedog, Kramat, Sidoarum, Kabupaten Sleman",Sidoarum,Sleman,4.5,65,40000,0,1,0,0,0,0,0,1,1,1,1,1
C94,Gor Absolute,-7.8028282,110.3192114,"58W9+VMG, Jalan Gunung, Gamping Tengah, Ambarketawang, Sleman Regency",Ambarketawang,Sleman,4.5,107,50000,0,1,0,0,0,0,1,1,1,1,1,1
C854,Sewa Lapangan Badminton Bulutangkis Patukan,-7.7945596,110.3227785,"684F+54H, Jl. Gamping Tengah, Patukan, Ambarketawang, Kabupaten Sleman",Ambarketawang,Sleman,4.5,17,35000,0,1,0,0,0,0,0,1,0,0,0,0
C340,Gor Jambon Badminton Center,-7.7649035,110.349332,"Jambon, Trihanggo, Sleman Regency",Trihanggo,Sleman,4.6,162,55000,0,1,0,0,0,0,1,1,1,1,1,1
C260,Gor Area Badminton,-7.7597312,110.3861679,"Jl. Puspokajang Karanggayam, Manggung, Caturtunggal, Kabupaten Sleman",Caturtunggal,Sleman,4.7,134,55000,0,1,0,0,0,0,1,1,1,1,1,1
C279,Gor Badminton Gandok Mulya,-7.7611244,110.3882018,"69QQ+G77, Gg. Narodo, Candok, Condongcatur, Kabupaten Sleman",Condongcatur,Sleman,4.6,37,40000,0,1,0,0,0,0,0,1,0,0,0,0
C913,Serambi Gor Kutu Tegal,-7.755341,110.3625735,"Kutu Tegal, Sinduadi, Sleman Regency",Sinduadi,Sleman,4.3,104,50000,0,1,0,0,0,0,1,1,1,1,1,1
C838,Lapangan Badminton Janti,-7.784868,110.4119623,"6C86+3Q4, Gg. Damar, Gowok, Caturtunggal, Kabupaten Sleman",Caturtunggal,Sleman,4.5,143,50000,0,1,0,0,0,0,1,1,1,1,1,1
C232,Gor Badminton Seturan,-7.7682305,110.4066522,"Jl. Seturan II No.60, Kledokan, Caturtunggal, Kabupaten Sleman",Caturtunggal,Sleman,4.1,68,45000,0,1,0,0,0,0,0,1,1,1,1,0
C901,Real Badminton,-7.7714042,110.4151319,"Jl. Babarsari, Tambak Bayan, Caturtunggal, Kabupaten Sleman",Caturtunggal,Sleman,4.2,278,55000,0,1,0,0,0,0,1,1,1,1,1,1
C555,Gor Kamandanoe,-7.753384,110.4410442,"6CWR+JCV, Jl. Kadisoka, Banjeng, Maguwoharjo, Kabupaten Sleman",Maguwoharjo,Sleman,4.4,328,55000,0,1,0,0,0,0,1,1,1,1,1,1
C931,Gor Marga Jaya,-7.7532142,110.4368753,"Jl. Kadisoka, Tajem, Maguwoharjo, Kabupaten Sleman",Maguwoharjo,Sleman,4.4,422,55000,0,1,0,0,0,0,1,1,1,1,1,1
C142,Gor Mini Badminton Sambilegi,-7.7769961,110.4340929,"Jl. Teratai No.63, Nanggulan, Maguwoharjo, Kabupaten Sleman",Maguwoharjo,Sleman,4.5,56,45000,0,1,0,0,0,0,0,1,1,1,0,0
C988,Lapangan Badminton Blotan,-7.7360295,110.4157531,"Jl. Blotan Sono No.1, RW.06, Blotan, Wedomartani, Kabupaten Sleman",Wedomartani,Sleman,4.6,7,30000,0,1,0,0,0,0,0,1,0,1,0,0
C468,Kpmb Arena Lap Badminton  Gedung Serbaguna,-7.7657058,110.4032582,"Jl. Wahid Hasyim, Ngropoh, Condongcatur, Kabupaten Sleman",Condongcatur,Sleman,4.8,19,35000,0,1,0,0,0,0,0,1,0,0,0,0
C614,Lapangan Badminton Minomartani,-7.7404956,110.4065454,"7C54+RJ3, Jl. Lele 8, Mladangan, Minomartani, Kabupaten Sleman",Minomartani,Sleman,4.5,71,50000,0,1,0,0,0,0,0,1,1,1,1,0
C914,Gor Badminton Ngabean,-7.7405228,110.3928737,"795V+Q4X, Ngabean Kulon, Sinduharjo, Kabupaten Sleman",Sinduharjo,Sleman,4.2,25,40000,0,1,0,0,0,0,0,1,0,0,0,0
C961,Gor Chenk Chenk Pho,-7.7850886,110.4288119,"6C7H+XG7, Jl. Kencur, Karangploso, Maguwoharjo, Kabupaten Sleman",Maguwoharjo,Sleman,4,39,40000,0,1,0,0,0,0,0,1,0,1,0,0
C174,Lapangan Badminton Jogotirto,-7.8145196,110.4687225,"5FP9+5FX, Rejosari, Jogotirto, Kabupaten Sleman",Jogotirto,Sleman,3.8,6,30000,0,1,0,0,0,0,0,1,0,0,0,0
C34,Lapangan Badminton Pab Diy,-7.7790052,110.4532459,"6FC3+97X, Cupuwatu I, Purwomartani, Kabupaten Sleman",Purwomartani,Sleman,4.8,6,30000,0,1,0,0,0,0,0,1,0,0,0,0
C362,Lapangan Badminton Madurejo,-7.7984749,110.4831474,"6F2M+J76, Serut, Madurejo, Kabupaten Sleman",Madurejo,Sleman,4.4,32,35000,0,1,0,0,0,0,0,1,0,1,0,0
C420,Gedung Olah Raga Bokoharjo,-7.7666752,110.4879085,"No.1Gatak, Jl. Raya Piyungan - Prambanan No.1, Ringin Sari, Bokoharjo, Sleman Regency",Bokoharjo,Sleman,5,1,30000,0,1,0,0,0,0,0,1,0,0,0,0
C708,Gor Badminton Jawara Kalasan,-7.7694007,110.4584273,"6FJ5+69P, Jl. Cupuwatu, Temanggal II, Purwomartani, Kabupaten Sleman",Purwomartani,Sleman,4.8,45,38000,0,1,0,0,0,0,0,1,0,1,0,0
C795,Gedung Aula Muslimin Kranggan,-7.8172215,110.4802231,"Jl. Kranggan No.2, Krnggan 2, Jogotirto, Kabupaten Sleman",Jogotirto,Sleman,4.7,15,35000,0,1,0,0,0,0,0,1,0,0,0,0
C812,Lapangan Badminton Moy,-7.6769542,110.4641859,"8FF7+6M7, Cangkringan, Argomulyo, Kabupaten Sleman",Argomulyo,Sleman,4.8,12,35000,0,1,0,0,0,0,0,1,0,0,0,0
C854,Gor Permata Jaya,-7.6943099,110.4401514,"8C4R+73C, Medelan / Ngentan, Umbulmartani, Kabupaten Sleman",Umbulmartani,Sleman,4.4,23,38000,0,1,0,0,0,0,0,1,0,0,0,0
C106,Gor Badminton Turgogede,-7.6892191,110.4045695,"Jl. Harjobinangun, Turgo Gede, RT.04/RW.22, Bondosari, Harjobinangun, Kabupaten Sleman",Harjobinangun,Sleman,4.4,123,50000,0,1,0,0,0,0,1,1,1,1,1,1
C637,Gor Kitta Badminton Academy,-7.7314921,110.3955357,"Kaliurang St No.8, Dayu, Sinduharjo, Sleman Regency",Sinduharjo,Sleman,5,9,30000,0,1,0,0,0,0,0,1,0,0,0,0
C107,Sbh Shinta Badminton Hall,-7.7207714,110.337175,"Warak Kidul, Sumberadi, Sleman Regency",Sumberadi,Sleman,4.6,59,40000,0,1,0,0,0,0,0,1,1,1,0,1
C619,May Badminton Sport,-7.7353593,110.3649098,"7977+VXR, Jl. Jongke, Jongke Tengah, Sendangadi, Kabupaten Sleman",Sendangadi,Sleman,3.1,18,38000,0,1,0,0,0,0,0,1,0,0,0,0
C971,Gor Gama Asri,-7.6429095,110.3714565,"994C+RHW, Gg. Flamboyan, Gamasari, Donokerto, Kabupaten Sleman",Donokerto,Sleman,4.3,16,38000,0,1,0,0,0,0,0,1,0,0,0,0
C8,Gor Dusun Tanen,-7.625645,110.4201735,"9CFC+P4V, Jl. Boyong, Tonen, Hargobinangun, Kabupaten Sleman",Hargobinangun,Sleman,5,1,30000,0,1,0,0,0,0,0,1,0,0,0,0
C304,Gor Mdp Yogyakarta,-7.635535,110.431888,"Jl. Raya Merapi Golf, Cancangan, Wukirsari, Kabupaten Sleman",Wukirsari,Sleman,4.5,60,40000,0,1,0,0,0,0,0,1,1,1,1,1
C589,Chimpling Badminton,-7.661591,110.4256302,"Area Sawah, Pakembinangun, Sleman Regency",Pakembinangun,Sleman,4.4,42,40000,0,1,0,0,0,0,0,1,0,1,0,1
S840,Lapangan Balong,-8.0316281,110.401662,"XC92+8MV, Widoro, Giripurwo, Kabupaten Gunung Kidul",Giripurwo,Gunung Kidul,4.6,14,60000,1,0,0,0,0,0,1,1,0,1,0,1
S51,Lapangan Krida Buana,-7.9766446,110.4752332,"2FFG+83X, Ketangi, Banyusoco, Kabupaten Gunung Kidul",Banyusoco,Gunung Kidul,4.2,63,38000,1,0,0,0,0,0,1,0,0,0,0,0
S381,Lapangan Gebang,-7.9996764,110.426863,"2C2G+4PH, Gebang, Girisuko, Kabupaten Gunung Kidul",Girisuko,Gunung Kidul,3.8,6,44000,1,0,0,0,0,0,0,1,0,1,0,1
V131,Bangun Putra Banyusoca Volleyball Field,-7.9712004,110.4687445,"2FH9+GF9, Unnamed Road, Banyusoco, Kabupaten Gunung Kidul",Banyusoco,Gunung Kidul,4,3,42000,0,0,0,1,0,0,0,1,0,0,0,0
S40,Lapangan Tlogo Gede,-8.0325122,110.4656977,"XF88+X7W, Unnamed Road, Blimbing, Girisekar, Kabupaten Gunung Kidul",Girisekar,Gunung Kidul,4.8,8,44000,1,0,0,0,0,0,1,0,1,1,0,1
V826,Lap Garuda  Volly Ball Club,-7.9881776,110.4541297,"2F63+PMC, Klepu, Banyusoco, Kabupaten Gunung Kidul",Banyusoco,Gunung Kidul,4.1,9,39000,0,0,0,1,0,0,0,1,1,0,1,0
V934,Lapangan Pandawa Irka Klampok,-8.0347229,110.4063303,"XC84+4G8, Jl. Pantai Selatan Jawa, Klampok, Giripurwo, Kabupaten Gunung Kidul",Giripurwo,Gunung Kidul,5,1,73000,0,0,0,1,0,0,1,1,0,1,0,0
V233,Lapangan Voli Gumbeng,-8.0361511,110.4102169,"XC76+G3P lapangan voli, Gumbeng, Giripurwo, Kabupaten Gunung Kidul",Giripurwo,Gunung Kidul,4.2,37,60000,0,0,0,1,0,0,0,1,0,1,1,0
V661,Badak Muda Volleyball Field,-8.0491423,110.4542167,"XF23+8MW, Warak, Girisekar, Kabupaten Gunung Kidul",Girisekar,Gunung Kidul,4.1,32,59000,0,0,0,1,0,0,1,1,0,1,0,1
V546,Volleyball Court,-8.036093,110.448557,"XC7X+HC7, Macan Mati, Girimulyo, Kabupaten Gunung Kidul",Girimulyo,Gunung Kidul,3.6,9,55000,0,0,0,1,0,0,0,1,0,1,0,1
V549,Lapangan Voli Giriharjo,-8.0162831,110.4194671,"Jl. Panggang No.16, Panggang III, Giriharjo, Kabupaten Gunung Kidul",Giriharjo,Gunung Kidul,5,2,79000,0,0,0,1,0,0,1,1,0,1,1,0
V429,Kedungwanglu Volleyball Field,-7.9661586,110.4468776,"2CMW+GQJ, Kedungwanglu, Banyusoco, Kabupaten Gunung Kidul",Banyusoco,Gunung Kidul,4.8,4,48000,0,0,0,1,0,0,0,1,1,1,1,0
V590,Lapangan Bola Voli Krida Manggala,-8.0454725,110.4631447,"XF37+V76, Bali, Girisekar, Kabupaten Gunung Kidul",Girisekar,Gunung Kidul,4.7,7,39000,0,0,0,1,0,0,0,1,0,1,0,1
S206,Lapangan Jambe,-8.0312872,110.3679778,"X999+F5Q, Area Hutan, Giricahyo, Kabupaten Gunung Kidul",Giricahyo,Gunung Kidul,4.5,17,77000,1,0,0,0,0,0,0,1,1,0,0,0
S197,Lapangan Nglarangan,-8.0192418,110.367448,"X9J8+8X4, Area Hutan, Giricahyo, Kabupaten Gunung Kidul",Giricahyo,Gunung Kidul,3.8,10,36000,1,0,0,0,0,0,0,1,1,1,0,0
V265,Lapangan Voli Rt  Rw  Dusun Wuni,-8.0242241,110.3598922,"X9G5+8X6, Dogmin, Giricahyo, Kabupaten Gunung Kidul",Giricahyo,Gunung Kidul,5,4,77000,0,0,0,1,0,0,0,0,0,0,1,1
S143,Lapangan Gerdayak Girijati,-8.0040746,110.3470502,"X8WW+9RF, Dringo, Girijati, Kabupaten Gunung Kidul",Girijati,Gunung Kidul,5,3,73000,1,0,0,0,0,0,0,1,1,0,0,1
V890,Lapangan Voli Watugajah,-8.0105723,110.3419577,"X8QR+QQG, Parang Reja, Girijati, Kabupaten Gunung Kidul",Girijati,Gunung Kidul,4.3,21,60000,0,0,0,1,0,0,1,1,1,1,0,0
V683,Jorong Volleyball Field,-7.9842772,110.3567313,"2984+7MQ, Jorong, Girijati, Kabupaten Gunung Kidul",Girijati,Gunung Kidul,4.4,17,62000,0,0,0,1,0,0,0,1,0,1,0,0
S259,Lapangan Kamal,-8.0392449,110.5735721,"Kamal, Wunung, Kabupaten Gunung Kidul",Wunung,Gunung Kidul,4.1,7,73000,1,0,0,0,0,0,0,1,1,0,0,0
S680,Lapangan Grogol,-7.980638,110.539903,"2G9Q+PXR, Grogol, Kabupaten Gunung Kidul",Grogol,Gunung Kidul,4.6,5,62000,1,0,0,0,0,0,1,0,0,1,1,1
S559,Lapangan Sepak Bola Duwet,-7.9995473,110.5922423,"Jl. Baron Km 3, Dungabah II, Duwet, Kabupaten Gunung Kidul",Duwet,Gunung Kidul,4.2,6,56000,1,0,0,0,0,0,0,1,0,1,1,1
S437,Lapangan Desa Mulusan,-8.0076958,110.5444178,"XGRV+WQF, Watugilang A, Mulusan, Kabupaten Gunung Kidul",Mulusan,Gunung Kidul,3,3,47000,1,0,0,0,0,0,0,1,0,1,0,1
S104,Lapangan Desa Giring,-8.0177468,110.5628272,"XHJ7+W44, Giring, Kabupaten Gunung Kidul",Giring,Gunung Kidul,4.7,7,51000,1,0,0,0,0,0,0,1,1,1,0,1
V150,Lapangan Monggol,-8.0397468,110.5430291,"XG6V+462, Unnamed Road, Mojosari, Monggol, Kabupaten Gunung Kidul",Monggol,Gunung Kidul,4,1,53000,0,0,0,1,0,0,1,0,1,0,0,1
